framework,project,bug_id,bug_type,ppc,rc,fppt,uts,mts,errtf,errce,tpc,comment
defects4j,Closure,12,SH SF,31,76277,17,22,35,37,463,556,
defects4j,Closure,13,SF,16,19270,1,6,35,20,29,70,
defects4j,Closure,14,SL SH SF,0,109960,,30,35,138,107,273,
defects4j,Closure,15,SH SF,26,31707,1,6,35,44,196,281,
defects4j,Closure,16,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,17,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,18,SL SH SF,11,14367,1,6,35,8,17,71,
defects4j,Closure,19,SF,24,20450,1,6,35,4,30,58,
defects4j,Closure,20,SH SF,24,42988,3,10,35,31,193,317,
defects4j,Closure,21,SF,0,80684,,30,35,28,52,80,
defects4j,Closure,22,SF,0,75867,,30,35,33,42,75,
defects4j,Closure,23,SF,0,86974,,30,35,86,68,156,
defects4j,Closure,24,SF,0,99114,,30,35,123,65,191,
defects4j,Closure,25,SF,0,91832,,30,35,80,121,201,
defects4j,Closure,26,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,27,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,28,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,29,SF,0,77554,,30,35,23,29,54,
defects4j,Closure,30,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,31,SL SH SF,25,21046,2,7,35,17,48,129,
defects4j,Closure,32,SF,0,81981,,30,35,34,32,66,
defects4j,Closure,33,SH SF,0,119698,,30,35,187,417,789,
defects4j,Closure,34,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,35,SH SF,0,95808,,30,35,21,397,504,
defects4j,Closure,36,SH SF,3,107780,24,29,35,30,520,564,
defects4j,Closure,37,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,38,SL SH SF,38,25351,3,8,35,100,51,357,
defects4j,Closure,39,SF,0,94062,,30,35,76,80,170,
defects4j,Closure,40,SF,0,105520,,30,35,69,76,157,
defects4j,Closure,41,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,42,SF,0,109576,,30,35,0,74,76,
defects4j,Closure,43,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,44,SF,30,19892,1,6,35,11,22,65,
defects4j,Closure,45,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,46,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,47,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,48,SF,0,202351,,30,35,41,56,121,
defects4j,Closure,49,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,50,SF,0,82439,,30,35,15,43,64,
defects4j,Closure,51,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,52,SL SH SF,54,19034,1,6,35,27,36,244,
defects4j,Closure,53,SF,0,88310,,30,35,42,63,105,
defects4j,Closure,54,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,55,SH SF,60,32824,1,6,35,34,114,223,
defects4j,Closure,56,SF,11,15017,1,6,35,16,14,41,
defects4j,Closure,57,SL SH SF,7,16735,1,6,35,7,52,367,
defects4j,Closure,58,SF,0,84225,,30,35,21,37,63,
defects4j,Closure,59,SH SF,0,102432,,30,35,109,305,641,
defects4j,Closure,60,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,61,SH SF,29,20429,1,6,35,17,114,225,
defects4j,Closure,62,SL SH SF,6,18296,1,6,35,9,39,266,
defects4j,Closure,64,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,65,SL SH SF,0,78160,,30,35,75,36,394,
defects4j,Closure,66,SF,0,159951,,30,35,0,630,898,
defects4j,Closure,67,SL SH SF,67,29265,2,7,35,88,187,399,
defects4j,Closure,68,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,69,SH SF,0,120414,,30,35,0,539,647,
defects4j,Closure,70,SL SH SF,4,27601,2,7,35,11,98,349,
defects4j,Closure,71,SL SH SF,0,82659,,30,35,44,279,425,
defects4j,Closure,72,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,73,SL SH SF,38,20808,1,6,35,35,16,134,
defects4j,Closure,74,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,75,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,76,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,77,SL SH SF,10,18090,1,6,35,12,6,230,
defects4j,Closure,78,SF,1,17560,1,6,35,11,10,22,
defects4j,Closure,79,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,80,SL SH SF,0,125773,,30,35,0,493,748,
defects4j,Closure,81,SH SF,0,104314,,30,35,8,123,138,
defects4j,Closure,82,SH SF,0,137060,,30,35,485,507,1429,
defects4j,Closure,83,SH SF,11,31802,1,6,35,2,332,444,
defects4j,Closure,84,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,85,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,86,SL SH SF,22,18448,1,6,35,21,71,144,
defects4j,Closure,87,SF,0,104904,,30,35,99,126,225,
defects4j,Closure,88,SF,6,29385,4,9,35,24,43,73,
defects4j,Closure,89,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,90,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,91,SH SF,0,121449,,30,35,77,376,454,
defects4j,Closure,92,SL SH SF,12,20823,1,6,35,12,26,205,
defects4j,Closure,94,SF,16,20760,1,6,35,18,21,55,
defects4j,Closure,95,SF,0,79932,,30,35,16,35,52,
defects4j,Closure,96,SF,0,93756,,30,35,59,72,134,
defects4j,Closure,97,SH SF,28,24430,1,6,35,21,61,120,
defects4j,Closure,98,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,99,SF,0,85491,,30,35,57,57,117,
defects4j,Closure,100,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,101,SF,21,19751,1,6,35,11,41,79,
defects4j,Closure,102,SF,23,21605,1,6,35,30,36,97,
defects4j,Closure,103,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,104,SL SH SF,25,19563,2,7,35,16,126,298,
defects4j,Closure,105,SF,0,77572,,30,35,21,35,56,
defects4j,Closure,106,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,107,SL SH SF,20,19882,1,6,35,29,49,214,
defects4j,Closure,108,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,109,SH SF,62,28803,1,6,35,7,220,309,
defects4j,Closure,110,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,111,SH SF,27,53072,8,13,35,108,197,402,
defects4j,Closure,112,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,113,SL SH SF,0,101317,,30,35,146,257,709,
defects4j,Closure,114,SL SH SF,23,57932,11,16,35,198,155,459,
defects4j,Closure,115,SF,0,77659,,30,35,37,45,84,
defects4j,Closure,116,SF,0,81930,,30,35,31,66,99,
defects4j,Closure,117,SF,7,78177,22,27,35,47,45,102,
defects4j,Closure,118,SH SF,4,38377,1,6,35,31,257,333,
defects4j,Closure,119,SL SH SF,34,16623,1,6,35,12,57,120,
defects4j,Closure,120,SH SF,0,101968,,30,35,103,393,534,
defects4j,Closure,121,SF,0,117261,,30,35,52,48,118,
defects4j,Closure,122,SH SF,33,23357,1,6,35,41,135,277,
defects4j,Closure,123,SL SH SF,0,173401,,30,35,0,1072,1606,
defects4j,Closure,124,SF,32,22704,1,6,35,33,38,108,
defects4j,Closure,125,SL SH SF,77,19234,1,6,35,46,61,316,
defects4j,Closure,126,SH SF,11,23429,1,6,35,14,76,104,
defects4j,Closure,127,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,128,SF,43,20628,1,6,35,21,28,106,
defects4j,Closure,129,SH SF,30,30209,1,6,35,25,251,328,
defects4j,Closure,130,SL SH SF,0,109370,,30,35,131,414,599,
defects4j,Closure,131,SF,13,21041,1,6,35,76,17,111,
defects4j,Closure,132,SH SF,0,103450,,30,35,17,58,75,
defects4j,Closure,133,SL SH SF,0,110703,,30,35,356,260,794,
defects4j,Closure,134,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,135,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,136,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,137,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,138,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,139,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,140,SL SH SF,0,95557,,30,35,0,480,855,
defects4j,Closure,141,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,142,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,143,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,144,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,145,SF,27,27689,2,7,35,35,38,100,
defects4j,Closure,146,SH SF,52,29913,1,6,35,21,138,290,
defects4j,Closure,147,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,148,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,149,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,150,SH SF,0,117594,,30,35,164,388,608,
defects4j,Closure,151,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,152,SH SF,59,25190,1,6,35,15,92,177,
defects4j,Closure,153,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,154,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,155,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,156,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,157,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,158,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,159,SH SF,36,24389,1,6,35,13,176,265,
defects4j,Closure,160,SF,0,84906,,30,35,54,45,99,
defects4j,Closure,161,SH SF,20,29807,1,6,35,22,152,202,
defects4j,Closure,162,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,163,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,164,SF,0,78482,,30,35,20,42,66,
defects4j,Closure,165,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,166,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,167,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,168,SL SH SF,66,18542,1,6,35,5,46,186,
defects4j,Closure,169,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,170,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,171,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,172,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,173,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,174,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,175,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,176,SF,0,107463,,30,35,0,97,107,
defects4j,Lang,1,SF,0,117668,,30,35,6,31,38,
defects4j,Lang,3,SF,0,105270,,30,35,14,21,35,
defects4j,Lang,4,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Lang,5,SF,0,89758,,30,35,98,19,124,
defects4j,Lang,6,SL SH SF,0,100197,,30,35,232,75,797,
defects4j,Lang,7,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Lang,8,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Lang,9,SH SF,0,113857,,30,35,285,182,834,
defects4j,Lang,10,SF,0,99381,,30,35,129,30,172,
defects4j,Lang,11,SH SF,2,33065,1,10,35,69,57,149,
defects4j,Lang,12,SF,3,16412,1,6,35,9,6,18,
defects4j,Lang,13,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Lang,14,SF,39,22202,1,6,35,6,17,129,
defects4j,Lang,15,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Lang,16,SL SH SF,34,17371,1,6,35,20,12,103,
defects4j,Lang,17,SF,12,21832,2,7,35,24,5,41,
defects4j,Lang,18,SF,3,24978,3,8,35,1,7,11,
defects4j,Lang,19,SF,0,92569,,30,35,93,16,111,
defects4j,Lang,20,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Lang,21,SL SH SF,40,21055,1,6,35,1,26,181,
defects4j,Lang,22,SF,8,25887,5,10,35,11,12,31,
defects4j,Lang,23,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Lang,24,SL SH SF,74,19329,1,6,35,18,7,122,
defects4j,Lang,25,SH SF,0,169437,,30,35,0,1078,1258,
defects4j,Lang,26,SL SH SF,42,21769,1,6,35,38,29,354,
defects4j,Lang,27,SF,0,85773,,30,35,23,6,33,
defects4j,Lang,28,SF,10,19290,1,6,35,11,7,28,
defects4j,Lang,29,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Lang,30,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Lang,31,SF,0,126942,,30,35,0,388,506,
defects4j,Lang,32,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Lang,33,SL SH SF,48,20602,1,6,35,14,12,234,
defects4j,Lang,34,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Lang,35,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Lang,36,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Lang,37,SF,7,22054,1,6,35,19,49,75,
defects4j,Lang,38,SL SH SF,1,20499,2,7,35,53,36,309,
defects4j,Lang,39,SH SF,20,20442,1,6,35,8,42,73,
defects4j,Lang,40,SH SF,27,30499,2,7,35,73,56,327,
defects4j,Lang,41,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Lang,42,SF,30,20933,1,6,35,13,15,58,
defects4j,Lang,43,SL SH SF,58,26107,1,6,35,12,69,243,
defects4j,Lang,44,SH SF,0,97552,,30,35,65,88,163,
defects4j,Lang,45,SH SF,26,28692,1,6,35,30,61,200,
defects4j,Lang,46,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Lang,47,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Lang,48,SF,0,84883,,30,35,15,65,82,
defects4j,Lang,49,SH SF,0,135355,,30,35,219,616,1658,
defects4j,Lang,50,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Lang,51,SL SH SF,38,16615,1,6,35,7,22,104,
defects4j,Lang,52,SH SF,46,23457,1,6,35,47,52,215,
defects4j,Lang,53,SF,0,101247,,30,35,16,13,38,
defects4j,Lang,54,SH SF,0,139968,,30,35,134,423,625,
defects4j,Lang,55,SF,41,22866,1,6,35,24,88,174,
defects4j,Lang,56,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Lang,57,SL SH SF,55,22689,1,6,35,6,193,395,
defects4j,Lang,58,SH SF,12,20577,1,6,35,4,36,52,
defects4j,Lang,59,SL SH SF,40,21651,1,6,35,16,14,254,
defects4j,Lang,60,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Lang,61,SL SH SF,2,21502,1,6,35,9,5,309,
defects4j,Lang,62,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Lang,63,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Lang,64,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Lang,65,SF,0,86856,,30,35,28,5,36,
defects4j,Math,1,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Math,2,SL SH SF,104,22499,1,6,35,43,124,391,
defects4j,Math,3,SF,6,16158,1,6,35,5,3,14,
defects4j,Math,4,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Math,5,SL SH SF,39,17802,1,6,35,30,14,301,
defects4j,Math,6,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Math,7,SF,0,93329,,30,35,0,181,265,
defects4j,Math,8,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Math,9,SH SF,0,119705,,30,35,257,647,2190,
defects4j,Math,10,SL SH SF,22,18205,1,6,35,29,18,101,
defects4j,Math,11,SL SH SF,40,45791,6,11,35,52,158,377,
defects4j,Math,12,SF,0,170071,,30,35,0,624,646,
defects4j,Math,13,SF,0,152243,,30,35,117,291,445,
defects4j,Math,14,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Math,15,SL SH SF,0,106656,,30,35,0,173,355,
defects4j,Math,16,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Math,17,SF,24,93436,13,18,35,38,429,533,
defects4j,Math,18,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Math,19,SH SF,22,29774,1,6,35,13,90,125,
defects4j,Math,20,SH SF,59,40329,2,10,35,13,67,260,
defects4j,Math,21,SF,0,73812,,30,35,22,10,40,
defects4j,Math,22,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Math,23,SF,2,20020,1,6,35,3,2,7,
defects4j,Math,24,SF,0,126023,,30,35,31,27,62,
defects4j,Math,25,SF,0,76370,,30,35,19,25,46,
defects4j,Math,26,SF,4,44660,11,16,35,33,19,56,
defects4j,Math,27,SL SH SF,3,27273,2,7,35,8,174,623,
defects4j,Math,28,SF,4,18258,1,6,35,3,2,9,
defects4j,Math,29,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Math,30,SL SH SF,40,21741,1,6,35,3,17,237,
defects4j,Math,31,SF,0,82251,,30,35,38,18,56,
defects4j,Math,32,SL SH SF,36,21586,1,6,35,14,22,207,
defects4j,Math,33,SL SH SF,47,21780,2,7,35,82,18,242,
defects4j,Math,34,SL SH SF,17,19453,1,6,35,23,64,290,
defects4j,Math,35,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Math,36,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Math,37,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Math,38,SF,0,147613,,30,35,0,42,47,
defects4j,Math,39,SH SF,11,59885,11,16,35,17,56,88,
defects4j,Math,40,SF,0,119439,,30,35,1,33,35,
defects4j,Math,41,SL SH SF,9,17649,1,6,35,1,29,282,
defects4j,Math,42,SF,4,79732,21,26,35,56,52,113,
defects4j,Math,43,SF,0,106564,,30,35,152,59,236,
defects4j,Math,44,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Math,45,SH SF,69,26150,1,6,35,16,82,205,
defects4j,Math,46,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Math,47,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Math,48,SH SF,0,107223,,30,35,6,171,190,
defects4j,Math,49,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Math,50,SH SF,11,20751,1,6,35,8,18,37,
defects4j,Math,51,SF,0,93119,,30,35,0,28,37,
defects4j,Math,52,SF,0,100211,,30,35,3,30,42,
defects4j,Math,53,SH SF,44,18723,1,6,35,10,56,169,
defects4j,Math,54,SL SH SF,0,94069,,30,35,0,336,596,
defects4j,Math,55,SF,0,85531,,30,35,89,40,136,
defects4j,Math,56,SH SF,16,45427,9,14,35,92,48,174,
defects4j,Math,57,SL SH SF,7,10290,1,6,35,3,7,118,
defects4j,Math,58,SL SH SF,46,24740,2,7,35,65,78,285,
defects4j,Math,59,SL SH SF,33,17270,1,6,35,8,2,329,
defects4j,Math,60,SF,13,24736,2,7,35,23,30,66,
defects4j,Math,61,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Math,62,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Math,63,SL SH SF,2,23226,1,6,35,103,28,369,
defects4j,Math,64,SF,0,136771,,30,35,0,41,44,
defects4j,Math,65,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Math,66,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Math,67,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Math,68,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Math,69,SL SH SF,45,19857,1,6,35,32,2,212,
defects4j,Math,70,SL SH SF,33,18605,1,6,35,8,72,265,
defects4j,Math,71,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Math,72,SF,2,20058,1,6,35,8,25,35,
defects4j,Math,73,SH SF,36,34747,1,6,35,0,128,166,
defects4j,Math,74,SF,0,184894,,30,35,31,66,101,
defects4j,Math,75,SL SH SF,37,57728,7,12,35,156,137,514,
defects4j,Math,76,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Math,77,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Math,78,SF,0,96410,,30,35,7,30,42,
defects4j,Math,79,SF,42,21261,1,6,35,29,28,111,
defects4j,Math,80,SL SH SF,28,23010,1,6,35,44,2,284,
defects4j,Math,81,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Math,82,SL SH SF,71,18298,1,6,35,20,17,265,
defects4j,Math,83,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Math,84,SF,0,108905,,30,35,0,143,161,
defects4j,Math,85,SL SH SF,50,18463,1,6,35,34,18,155,
defects4j,Math,86,SF,5,48964,11,16,35,31,11,47,
defects4j,Math,87,SF,41,22146,1,6,35,20,31,99,
defects4j,Math,88,SF,9,18343,1,6,35,12,22,43,
defects4j,Math,89,SF,110,26560,1,6,35,30,59,230,
defects4j,Math,90,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Math,91,SH SF,31,27696,1,6,35,14,190,395,
defects4j,Math,92,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Math,93,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Math,94,SL SH SF,11,14389,1,6,35,15,38,150,
defects4j,Math,95,SF,55,25441,1,6,35,29,42,135,
defects4j,Math,96,SL SH SF,8,21816,1,6,35,83,6,226,
defects4j,Math,97,SF,9,81111,21,26,35,44,71,125,
defects4j,Math,98,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Math,99,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Math,100,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Math,101,SH SF,8,36252,6,11,35,8,134,276,
defects4j,Math,102,SF,0,98514,,30,35,167,40,209,
defects4j,Math,103,SF,14,37168,3,8,35,39,97,152,
defects4j,Math,104,SL SH SF,0,162490,,30,35,0,700,1140,
defects4j,Math,105,SL SH SF,33,20665,1,6,35,88,62,433,
defects4j,Math,106,SF,5,28059,5,10,35,11,6,22,
defects4j,Mockito,1,SH SF,24,29310,1,6,35,30,119,175,
defects4j,Mockito,2,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Mockito,3,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Mockito,4,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Mockito,5,SL SH SF,19,39327,6,11,35,11,184,386,
defects4j,Mockito,6,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Mockito,7,SL SH SF,0,117233,,30,35,251,187,486,
defects4j,Mockito,8,SL SH SF,40,26429,1,6,35,49,112,285,
defects4j,Mockito,9,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Mockito,10,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Mockito,11,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Mockito,12,SF,45,22570,1,6,35,10,31,95,
defects4j,Mockito,13,SF,7,16134,1,6,35,3,9,19,
defects4j,Mockito,14,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Mockito,15,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Mockito,16,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Mockito,17,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Mockito,18,SH SF,0,137775,,30,35,0,953,1222,
defects4j,Mockito,19,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Mockito,20,SF,0,88866,,30,35,51,62,116,
defects4j,Mockito,21,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Mockito,22,SH SF,13,40173,3,10,35,45,73,439,
defects4j,Mockito,23,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Mockito,24,SL SH SF,53,25008,1,6,35,58,39,261,
defects4j,Mockito,25,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Mockito,26,SL SH SF,23,20059,2,7,35,20,9,387,
defects4j,Mockito,27,SH SF,0,124750,,30,35,82,517,886,
